,Location,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Category,ZIP
8671,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95137
8672,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95158
8673,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95154
8674,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95102
8675,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95142
8676,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95150
8677,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95194
8678,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95156
8679,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95157
8680,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95196
8681,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95193
8682,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95164
8683,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95172
8684,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95191
8685,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95155
8686,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95108
8687,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95115
8688,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95190
8689,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95160
8690,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95103
8691,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95161
8692,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95173
8693,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95109
8694,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95171
8695,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95101
8696,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95192
8697,SAN JOSE,37.189396,-121.705327,Calero County Park,37.17510678662855,-121.76160944844206,Trail,95106
8698,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95159
8699,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95152
8700,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95170
8701,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95114
8702,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95137
8703,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95158
8704,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95154
8705,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95102
8706,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95142
8707,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95150
8708,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95194
8709,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95156
8710,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95157
8711,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95196
8712,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95193
8713,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95164
8714,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95172
8715,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95191
8716,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95155
8717,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95108
8718,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95115
8719,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95190
8720,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95160
8721,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95103
8722,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95161
8723,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95173
8724,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95109
8725,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95171
8726,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95101
8727,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95192
8728,SAN JOSE,37.189396,-121.705327,In-N-Out Burger,37.15243157502991,-121.65477877506437,Burger Joint,95106
8729,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95159
8730,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95152
8731,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95170
8732,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95114
8733,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95137
8734,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95158
8735,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95154
8736,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95102
8737,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95142
8738,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95150
8739,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95194
8740,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95156
8741,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95157
8742,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95196
8743,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95193
8744,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95164
8745,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95172
8746,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95191
8747,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95155
8748,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95108
8749,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95115
8750,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95190
8751,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95160
8752,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95103
8753,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95161
8754,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95173
8755,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95109
8756,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95171
8757,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95101
8758,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95192
8759,SAN JOSE,37.189396,-121.705327,Cinnabar Hills Golf Club,37.16951205520379,-121.75082099858056,Golf Course,95106
8760,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95159
8761,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95152
8762,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95170
8763,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95114
8764,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95137
8765,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95158
8766,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95154
8767,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95102
8768,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95142
8769,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95150
8770,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95194
8771,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95156
8772,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95157
8773,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95196
8774,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95193
8775,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95164
8776,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95172
8777,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95191
8778,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95155
8779,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95108
8780,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95115
8781,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95190
8782,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95160
8783,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95103
8784,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95161
8785,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95173
8786,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95109
8787,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95171
8788,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95101
8789,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95192
8790,SAN JOSE,37.189396,-121.705327,Mod Pizza,37.15461478,-121.65078991,Pizza Place,95106
8791,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95159
8792,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95152
8793,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95170
8794,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95114
8795,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95137
8796,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95158
8797,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95154
8798,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95102
8799,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95142
8800,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95150
8801,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95194
8802,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95156
8803,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95157
8804,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95196
8805,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95193
8806,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95164
8807,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95172
8808,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95191
8809,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95155
8810,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95108
8811,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95115
8812,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95190
8813,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95160
8814,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95103
8815,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95161
8816,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95173
8817,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95109
8818,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95171
8819,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95101
8820,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95192
8821,SAN JOSE,37.189396,-121.705327,Massage Envy - Morgan Hill,37.15642386230759,-121.65181183680534,Spa,95106
8822,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95159
8823,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95152
8824,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95170
8825,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95114
8826,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95137
8827,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95158
8828,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95154
8829,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95102
8830,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95142
8831,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95150
8832,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95194
8833,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95156
8834,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95157
8835,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95196
8836,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95193
8837,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95164
8838,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95172
8839,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95191
8840,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95155
8841,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95108
8842,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95115
8843,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95190
8844,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95160
8845,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95103
8846,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95161
8847,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95173
8848,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95109
8849,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95171
8850,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95101
8851,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95192
8852,SAN JOSE,37.189396,-121.705327,Chipotle Mexican Grill,37.15120417259024,-121.65604422441993,Mexican Restaurant,95106
8853,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95159
8854,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95152
8855,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95170
8856,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95114
8857,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95137
8858,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95158
8859,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95154
8860,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95102
8861,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95142
8862,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95150
8863,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95194
8864,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95156
8865,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95157
8866,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95196
8867,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95193
8868,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95164
8869,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95172
8870,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95191
8871,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95155
8872,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95108
8873,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95115
8874,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95190
8875,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95160
8876,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95103
8877,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95161
8878,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95173
8879,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95109
8880,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95171
8881,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95101
8882,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95192
8883,SAN JOSE,37.189396,-121.705327,Santa Teresa Golf Course,37.219602293872924,-121.77702326001011,Golf Course,95106
8884,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95159
8885,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95152
8886,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95170
8887,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95114
8888,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95137
8889,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95158
8890,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95154
8891,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95102
8892,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95142
8893,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95150
8894,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95194
8895,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95156
8896,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95157
8897,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95196
8898,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95193
8899,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95164
8900,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95172
8901,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95191
8902,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95155
8903,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95108
8904,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95115
8905,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95190
